time_s,scheduled_time_s,x,y,z,roll_rad,pitch_rad,yaw_rad,valid
7.649554,7.642258,-0.034367,6.000025,1.124686,0.000000846,0.000279546,3.140562296,1
7.696252,7.692258,-0.059535,6.000067,1.124679,0.000000616,0.000279546,3.139737368,1
7.743369,7.742258,-0.075444,6.000105,1.124675,0.000000468,0.000279546,3.139207602,1
7.806848,7.792258,-0.114071,6.000235,1.124664,0.000000105,0.000279546,3.137910366,1
7.854295,7.842258,-0.162362,6.000471,1.124651,-0.000000000,0.000279546,3.136312723,1
7.901924,7.892258,-0.190230,6.000644,1.124643,0.000000000,0.000279546,3.135403156,1
7.949319,7.942258,-0.220749,6.000863,1.124634,-0.000000533,0.000279546,3.134414434,1
7.995399,7.992258,-0.289928,6.001475,1.124615,-0.000001598,0.000279546,3.132193089,1
8.043623,8.042258,-0.328507,6.001884,1.124604,-0.000002131,0.000279546,3.130970955,1
8.106510,8.092258,-0.414129,6.002965,1.124580,-0.000003196,0.000279546,3.128309250,1
8.153746,8.142258,-0.510844,6.004462,1.124553,-0.000004261,0.000279546,3.125401735,1
8.200901,8.192258,-0.563369,6.005393,1.124538,-0.000004794,0.000279546,3.123871088,1
8.247243,8.242258,-0.618961,6.006466,1.124523,-0.000005326,0.000279546,3.122279167,1
8.294287,8.292258,-0.738621,6.009074,1.124489,-0.000006392,0.000279546,3.119003773,1
8.357372,8.342258,-0.870113,6.012377,1.124453,-0.000007457,0.000279546,3.115653515,1
8.405081,8.392258,-0.940240,6.014316,1.124433,-0.000007989,0.000279546,3.113958120,1
8.451961,8.442258,-1.088868,6.018815,1.124391,-0.000009055,0.000279546,3.110468864,1
8.499545,8.492258,-1.167667,6.021405,1.124369,-0.000009587,0.000279546,3.108733416,1
8.546525,8.542258,-1.249296,6.024231,1.124347,-0.000010120,0.000279546,3.106985331,1
8.594185,8.592258,-1.421553,6.030652,1.124298,-0.000011185,0.000279546,3.103480577,1
8.656157,8.642258,-1.605852,6.038146,1.124247,-0.000012251,0.000279546,3.100142479,1
8.703422,8.692258,-1.702366,6.042297,1.124220,-0.000012783,0.000279546,3.098601103,1
8.750803,8.742258,-1.801890,6.046723,1.124192,-0.000013316,0.000279546,3.097151041,1
8.797403,8.792258,-2.009660,6.056386,1.124135,-0.000014381,0.000279546,3.094479799,1
8.844382,8.842258,-2.117903,6.061616,1.124105,-0.000014914,0.000279546,3.093306303,1
8.892716,8.892258,-2.343498,6.072870,1.124041,-0.000015979,0.000279546,3.091264009,1
8.954393,8.942258,-2.581224,6.085140,1.123975,-0.000015979,0.000279546,3.089655161,1
9.001873,8.992258,-2.704457,6.091624,1.123940,-0.000015979,0.000279546,3.089028835,1
9.049427,9.042258,-2.830540,6.098321,1.123905,-0.000015979,0.000279546,3.088521481,1
9.096439,9.092258,-3.091798,6.112337,1.123832,-0.000015979,0.000279546,3.087870836,1
9.143993,9.142258,-3.226794,6.119614,1.123794,-0.000015979,0.000279546,3.087739229,1
